id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_il_6m,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_il_6m,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,sec_app_mths_since_last_major_derog,hardship_flag,hardship_type,hardship_reason,hardship_status,deferral_term,hardship_amount,hardship_start_date,hardship_end_date,payment_plan_start_date,hardship_length,hardship_dpd,hardship_loan_status,orig_projected_additional_accrued_interest,hardship_payoff_balance_amount,hardship_last_payment_amount,issue_d
null,null,2400,2400,2400, 36 months, 13.67%,81.65,C,C3,Asst. Mgr.,9 years,RENT,45000,Source Verified,Fully Paid,n,null,null,moving,Moving and relocation,591xx,MT,36.13,0,Sep-1994,1,36,null,12,0,9717,74.2%,30,w,0.00,0,2548.56,2548.56,2400,148.56,0,0,0,Sep-2016,2225.61,null,Aug-2017,0,null,1,INDIVIDUAL,null,null,null,0,320,50490,0,5,1,4,12,40773,79,0,1,7974,78,13100,1,3,2,5,4590,2883,77.1,0,0,138,258,23,12,0,23,36,0,36,0,2,2,5,9,18,6,12,2,12,0,0,0,1,96.3,25,0,0,64912,50490,12600,51812,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mar-2016
null,null,25025,25025,25025, 36 months, 17.27%,895.58,D,D2,Category Specialist,5 years,MORTGAGE,68000,Verified,Fully Paid,n,null,null,credit_card,Credit card refinancing,370xx,TN,19.06,7,Sep-2003,1,4,null,8,0,10570,69.5%,17,w,0.00,0,27217.81,27217.81,25025,2192.81,0,0,0,Oct-2016,22787.93,null,Jul-2017,0,14,1,INDIVIDUAL,null,null,null,0,0,56503,1,4,0,1,13,45933,86,1,1,9313,82,15200,0,0,1,2,7063,4630,69.5,0,0,150,133,4,4,0,4,4,6,4,4,3,3,4,7,9,4,8,3,8,0,0,7,1,52.9,25,0,0,68693,56503,15200,53493,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mar-2016
null,null,8000,8000,8000, 36 months, 18.99%,293.21,D,D4,superviser,3 years,RENT,42000,Source Verified,Current,n,null,null,debt_consolidation,Debt consolidation,852xx,AZ,44.34,0,May-2009,0,38,null,7,0,6787,30.7%,14,w,4993.23,4993.23,4737.78,4737.78,3006.77,1731.01,0,0,0,Aug-2017,293.21,Sep-2017,Aug-2017,0,38,1,DIRECT_PAY,null,null,null,0,0,79468,1,2,1,2,7,72681,88,1,1,2232,65,22100,0,2,2,3,11353,228,95.5,0,0,82,79,4,4,0,35,null,0,null,1,3,4,3,3,8,5,5,4,7,0,0,0,2,92.9,100,0,0,105675,79468,5100,83575,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mar-2016
null,null,6000,6000,6000, 36 months,  9.16%,191.25,B,B2,Program Manager,1 year,MORTGAGE,100000,Source Verified,Current,n,null,null,debt_consolidation,Debt consolidation,344xx,FL,14.39,4,May-1999,0,14,null,12,0,6235,44.2%,20,w,3534.70,3534.7,3053.89,3053.89,2465.3,588.59,0,0,0,Aug-2017,191.25,Sep-2017,Aug-2017,0,14,1,INDIVIDUAL,null,null,null,0,61,221143,0,6,0,1,23,57137,79,1,2,4052,73,14100,0,0,2,3,18429,231,95,0,0,152,202,12,12,1,22,null,9,66,0,2,4,2,6,8,5,11,4,12,0,0,4,1,75,100,0,0,257193,63372,4600,72540,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mar-2016
null,null,15000,15000,15000, 36 months,  7.39%,465.84,A,A4,Program Training Manager Sr.,2 years,MORTGAGE,130709,Source Verified,Current,n,null,null,debt_consolidation,Debt consolidation,871xx,NM,25.8,0,Nov-2004,0,24,null,15,0,9405,34.5%,47,w,8740.48,8740.48,7441.12,7441.12,6259.52,1181.6,0,0,0,Aug-2017,465.84,Sep-2017,Aug-2017,0,null,1,INDIVIDUAL,null,null,null,0,0,271070,3,5,5,5,1,128869,62,1,1,1875,54,27300,2,12,4,7,18071,8947,24.2,0,0,136,133,5,1,7,26,null,3,46,0,2,4,4,9,24,9,16,4,15,0,0,0,7,93.6,25,0,0,325530,138274,11800,160003,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mar-2016
null,null,28000,28000,28000, 60 months, 20.75%,753.57,E,E2,Well4Life Coordinator,9 years,MORTGAGE,32782,Source Verified,Fully Paid,n,null,null,debt_consolidation,Debt consolidation,286xx,NC,32.88,0,Jun-2003,0,null,null,21,0,31026,83%,32,w,0.00,0,31219.34,31219.34,28000,3219.34,0,0,0,Oct-2016,27273.97,null,Mar-2017,0,null,1,JOINT,112862,17.72,Not Verified,0,0,55194,1,8,0,0,42,24168,111,1,3,8926,93,37400,1,0,0,3,2760,290,98.8,0,0,54,153,4,4,0,17,null,15,null,0,5,11,5,5,16,13,16,11,21,0,0,0,1,100,100,0,0,59275,55194,23500,21875,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mar-2016
null,null,30000,30000,30000, 36 months, 10.75%,978.62,B,B4,Associate,4 years,MORTGAGE,225000,Source Verified,Charged Off,n,null,null,debt_consolidation,Debt consolidation,077xx,NJ,16.04,2,Jan-2000,0,3,null,14,0,23501,30.8%,32,w,0.00,0,9793.13,9793.13,7427.74,2365.39,0,0,0,Feb-2017,2000.0,null,Aug-2017,0,null,1,INDIVIDUAL,null,null,null,0,0,672599,0,6,3,5,9,168001,63,1,2,977,44,76400,1,11,2,8,48043,9823,9,0,0,116,194,11,9,4,30,9,11,9,0,1,5,3,5,14,7,14,5,14,0,0,0,5,93.7,0,0,0,765312,191502,10800,200820,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mar-2016
null,null,32500,32500,32500, 36 months,  9.75%,1044.88,B,B3,CT Technologist,10+ years,RENT,65000,Source Verified,Fully Paid,n,null,null,debt_consolidation,Debt consolidation,042xx,ME,25.72,0,May-2000,0,null,null,4,0,33969,70.8%,17,w,0.00,0,35829.5341594739,35829.53,32500,3329.53,0,0,0,Jul-2017,21262.2,null,Jul-2017,0,null,1,INDIVIDUAL,null,null,null,0,0,34672,0,1,0,0,35,703,3,0,0,20472,48,48000,0,1,0,0,8668,14031,70.8,0,0,173,190,46,35,2,92,null,null,null,0,3,3,3,8,6,3,9,3,4,0,0,0,0,100,33.3,0,0,73000,34672,48000,25000,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mar-2016
null,null,1000,1000,1000, 36 months, 22.45%,38.43,E,E5,Barista,2 years,RENT,20000,Source Verified,Current,n,null,null,moving,Moving and relocation,370xx,TN,4.8,0,Aug-2012,2,37,null,6,0,1631,20.4%,8,w,636.07,636.07,612.39,612.39,363.93,248.46,0,0,0,Aug-2017,38.43,Sep-2017,Aug-2017,0,37,1,INDIVIDUAL,null,null,null,0,0,25131,2,1,1,1,8,23500,100,3,3,890,80,8000,1,1,3,4,4189,5144,18.3,0,0,30,37,6,6,0,6,null,0,null,1,2,3,3,3,2,5,5,3,6,0,0,0,4,87.5,0,0,0,31500,25131,6300,23500,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mar-2016
null,null,7500,7500,7500, 36 months, 17.27%,268.41,D,D2,Inspector/Packer,10+ years,OWN,26000,Source Verified,Charged Off,n,null,null,debt_consolidation,Debt consolidation,273xx,NC,22.62,0,Jun-2005,0,null,null,6,0,11352,85.4%,11,w,0.00,0,2938.12,2938.12,1897.86,1040.26,0,0,0,Mar-2017,268.41,null,Aug-2017,0,null,1,INDIVIDUAL,null,null,null,0,168,16072,1,1,1,1,6,4720,94,0,2,2883,88,13300,0,2,0,3,2679,170,96.8,0,0,88,129,16,6,0,16,null,16,null,0,3,5,3,6,3,5,8,5,6,0,0,0,1,100,100,0,0,18337,16072,5300,5037,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mar-2016
null,null,7000,7000,7000, 36 months, 13.67%,238.13,C,C3,Controller,2 years,RENT,69000,Source Verified,Current,n,null,null,moving,Moving and relocation,432xx,OH,38.63,0,Jun-1996,0,38,null,20,0,49582,66.9%,34,w,4237.33,4237.33,3837.5,3837.5,2762.67,1074.83,0,0,0,Aug-2017,238.13,Sep-2017,Aug-2017,0,38,1,INDIVIDUAL,null,null,null,0,0,264022,0,2,0,0,57,43641,5,0,2,14483,50,74100,0,2,1,2,15531,9937,73.2,0,0,156,237,15,15,1,15,null,7,null,1,5,12,5,8,8,17,25,12,20,0,0,0,0,97.1,60,0,0,319703,93223,37100,70654,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mar-2016
null,null,4000,4000,4000, 36 months, 13.67%,136.08,C,C3,Crew Trainer,2 years,RENT,12500,Not Verified,Current,n,null,null,debt_consolidation,Debt consolidation,725xx,AR,18.92,0,Nov-2006,0,null,null,7,0,5948,83.8%,7,w,2312.73,2312.73,2290.95,2290.95,1687.27,603.68,0,0,0,Aug-2017,136.08,Sep-2017,Aug-2017,0,null,1,INDIVIDUAL,null,null,null,0,0,21642,0,1,0,0,54,15694,95,0,4,1749,92,7100,1,0,3,4,3092,53,98.4,0,0,54,112,16,16,0,24,null,10,null,0,2,5,2,2,1,6,6,5,7,0,0,0,0,100,100,0,0,23627,21642,3300,16527,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mar-2016
null,null,16550,16550,16550, 60 months, 14.46%,389.05,C,C4,Guest Service Agent,5 years,OWN,36000,Not Verified,Current,n,null,null,debt_consolidation,Debt consolidation,170xx,PA,20.8,3,Sep-2002,0,20,null,9,0,6718,44.2%,20,w,13225.81,13225.81,6198.21,6198.21,3324.19,2874.02,0,0,0,Aug-2017,389.05,Sep-2017,Aug-2017,0,21,1,INDIVIDUAL,null,null,null,0,0,16453,2,2,0,1,18,9735,48,2,2,3308,47,15200,0,0,0,3,1828,3240,61.9,0,0,129,162,6,6,0,109,20,19,20,2,3,5,3,6,6,7,14,5,9,0,0,1,2,85,33.3,0,0,35377,16453,8500,20177,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mar-2016
null,null,14000,14000,14000, 36 months, 15.31%,487.45,C,C5,driver,< 1 year,RENT,200000,Source Verified,Current,n,null,null,small_business,Business,300xx,GA,11.12,0,Jun-2011,0,39,null,8,0,14036,61.3%,11,w,8556.49,8556.49,7775.38,7775.38,5443.51,2331.87,0,0,0,Aug-2017,487.45,Sep-2017,Aug-2017,0,39,1,INDIVIDUAL,null,null,null,0,0,113232,0,2,1,4,8,99196,null,1,3,4833,61,22900,2,0,3,7,14154,8864,61.3,0,0,57,37,7,7,0,7,null,1,null,0,6,6,6,6,5,6,6,6,8,0,0,0,2,90.9,33.3,0,0,134033,113232,22900,111133,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mar-2016
null,null,5750,5750,5750, 36 months, 18.99%,210.75,D,D4,Service Banker 1,4 years,RENT,18000,Source Verified,Fully Paid,n,null,null,debt_consolidation,Debt consolidation,900xx,CA,33.6,1,Oct-2004,0,4,null,9,0,3217,30.1%,16,w,0.00,0,6659.1071082542,6659.11,5750,909.11,0,0,0,Mar-2017,4563.74,null,Mar-2017,0,null,1,INDIVIDUAL,null,null,null,0,0,25595,2,1,0,1,17,22378,84,2,4,73,68,10700,0,1,1,5,2844,2927,2.4,0,0,122,137,1,1,0,1,null,7,4,1,1,5,2,7,2,8,14,5,9,0,0,0,2,87.5,0,0,0,37403,25595,3000,26703,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mar-2016
null,null,12000,12000,12000, 36 months, 14.46%,412.82,C,C4,Director of National Accounts,< 1 year,RENT,75000,Source Verified,Fully Paid,n,null,null,debt_consolidation,Debt consolidation,773xx,TX,19.66,0,Mar-1996,0,39,null,9,0,4413,39.4%,23,w,0.00,0,13422.582243688,13422.58,12000,1422.58,0,0,0,Mar-2017,9313.66,null,Aug-2017,0,null,1,INDIVIDUAL,null,null,null,0,2837,53619,1,2,1,2,10,49206,84,4,4,2055,58,11200,1,0,1,6,5958,5987,42.4,0,0,240,222,3,3,0,3,39,12,39,0,4,4,5,7,13,7,9,4,9,0,0,0,5,87,0,0,0,68762,53619,10400,57562,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mar-2016
null,null,10000,10000,10000, 60 months, 14.46%,235.08,C,C4,Driver,7 years,MORTGAGE,40000,Not Verified,Current,n,null,null,debt_consolidation,Debt consolidation,481xx,MI,15.87,0,Feb-2010,0,null,89,7,1,2859,27%,8,w,7991.34,7991.34,3745.21,3745.21,2008.66,1736.55,0,0,0,Aug-2017,235.08,Sep-2017,Aug-2017,0,null,1,INDIVIDUAL,null,null,null,0,901,99817,0,1,1,1,12,5819,69,0,2,1187,46,10600,1,0,0,5,14260,5004,30.5,0,0,73,28,18,12,1,19,null,19,null,0,2,3,2,2,2,4,4,3,7,0,0,0,1,100,50,1,0,112704,8872,7200,8380,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mar-2016
null,null,16000,16000,16000, 36 months, 15.31%,557.08,C,C5,GS 11,2 years,RENT,72000,Source Verified,Fully Paid,n,null,null,debt_consolidation,Debt consolidation,029xx,RI,17.91,2,Jan-1998,1,7,null,12,0,3932,31.2%,33,w,0.00,0,18153.00551437,18153.01,16000,2153.01,0,0,0,Mar-2017,12464.21,null,Mar-2017,2,13,1,INDIVIDUAL,null,null,null,0,1094,59342,3,3,1,2,3,55410,96,2,4,2093,84,12600,1,1,1,6,5934,5707,26.8,0,0,173,218,1,1,0,1,7,1,7,2,1,2,7,13,16,9,16,2,12,0,0,1,3,90.6,0,0,0,70400,59342,7800,57800,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mar-2016
null,null,16000,16000,16000, 36 months, 10.75%,521.93,B,B4,Senior Policy Advisor,9 years,MORTGAGE,105000,Not Verified,Late (31-120 days),y,null,null,credit_card,Credit card refinancing,921xx,CA,30.71,0,Apr-2000,1,null,null,16,0,33880,51.3%,32,w,10382.94,10382.94,7420.54,7420.54,5617.06,1777.38,26.1,0,0,Aug-2017,93.02,Sep-2017,Aug-2017,0,null,1,INDIVIDUAL,null,null,null,0,0,484161,1,5,1,3,12,87763,66,0,1,4832,59,66000,2,3,4,6,30260,5750,75.5,0,0,138,191,16,3,7,47,null,4,null,0,6,8,6,7,14,10,11,8,16,0,0,0,2,100,66.7,0,0,566940,121643,23500,137871,null,null,null,null,null,null,null,null,null,null,null,Y,INTEREST ONLY-3 MONTHS DEFERRAL,UNEMPLOYMENT,ACTIVE,3,93.02,Aug-2017,Oct-2017,Aug-2017,3,22,Late (16-30 days),279.06,10570.25,117.43,Mar-2016
null,null,9000,9000,9000, 36 months,  9.16%,286.87,B,B2,null,n/a,MORTGAGE,35303,Verified,Current,n,null,null,credit_card,Credit card refinancing,781xx,TX,24.04,0,Nov-1983,0,58,null,10,0,8517,50.1%,31,w,5302.14,5302.14,4580.76,4580.76,3697.86,882.9,0,0,0,Aug-2017,286.87,Sep-2017,Aug-2017,1,58,1,INDIVIDUAL,null,null,null,0,105,88102,0,1,0,1,17,19959,85,0,1,3555,70,17000,0,4,0,2,9789,8128,48.2,0,0,121,388,16,16,4,16,null,16,null,2,6,7,6,7,12,8,15,7,10,0,0,0,0,93.5,16.7,0,0,110632,28476,15700,23432,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mar-2016
null,null,9600,9600,9600, 36 months,  8.39%,302.56,B,B1,CBP Officer,8 years,RENT,117000,Not Verified,Current,n,null,null,credit_card,Credit card refinancing,071xx,NJ,28.83,0,Nov-1999,1,null,null,20,0,58880,67.8%,34,w,5365.63,5365.63,5101.83,5101.83,4234.37,867.46,0,0,0,Aug-2017,302.56,Sep-2017,Aug-2017,0,null,1,INDIVIDUAL,null,null,null,0,0,94489,2,5,0,2,18,13883,38,2,3,14593,59,86800,1,0,1,5,5249,14632,79.6,0,0,151,196,2,2,0,2,null,3,null,0,7,9,7,11,12,14,21,9,20,0,0,0,2,100,71.4,0,0,160309,94489,71700,37047,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mar-2016
null,null,9000,9000,9000, 36 months, 12.99%,303.21,C,C2,Teacher,10+ years,RENT,50000,Source Verified,Current,n,null,null,credit_card,Credit card refinancing,913xx,CA,12.03,0,Jun-1994,1,61,null,10,0,21682,60.2%,23,f,5426.13,5426.13,4859.69,4859.69,3573.87,1285.82,0,0,0,Aug-2017,303.21,Sep-2017,Aug-2017,0,61,1,INDIVIDUAL,null,null,null,0,0,123620,0,1,0,0,54,101938,null,2,5,9713,60,36000,0,1,3,5,12362,9247,69.8,0,0,261,142,7,7,2,8,76,0,76,1,5,6,5,6,11,9,10,6,10,0,0,0,2,80,80,0,0,126304,123620,30600,90304,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mar-2016
null,null,4000,4000,4000, 36 months, 18.99%,146.61,D,D4,OfficeSupport Staff,8 years,OWN,21000,Source Verified,Current,n,null,null,credit_card,Credit card refinancing,383xx,TN,37.43,0,Jun-2012,1,null,59,3,1,1594,63.8%,3,w,2496.53,2496.53,2337.32,2337.32,1503.47,833.85,0,0,0,Aug-2017,146.61,Sep-2017,Aug-2017,0,null,1,INDIVIDUAL,null,null,null,0,0,18133,1,1,0,0,45,16539,48,1,1,1191,49,2500,0,0,1,1,6044,906,63.8,0,0,45,40,6,6,0,6,null,6,null,0,2,2,2,2,1,2,2,2,3,0,0,0,1,100,50,1,0,36958,18133,2500,34458,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mar-2016
null,null,20000,20000,20000, 36 months,  9.75%,643,B,B3,Quality Assurance Analyst Lead,1 year,MORTGAGE,65000,Verified,Current,n,null,null,credit_card,Credit card refinancing,553xx,MN,27.57,0,Sep-2004,0,null,null,15,0,7919,71.3%,28,w,11825.27,11825.27,10266.33,10266.33,8174.73,2091.6,0,0,0,Aug-2017,643.0,Sep-2017,Aug-2017,0,null,1,JOINT,128000,17.95,Not Verified,0,0,222440,1,9,1,2,6,59009,61,0,2,0,63,11100,1,5,3,4,14829,null,null,0,0,138,131,15,6,1,null,null,6,null,0,0,5,0,1,20,5,7,5,15,0,0,0,1,100,null,0,0,256225,66928,0,76575,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mar-2016
null,null,29575,29575,29575, 36 months, 18.99%,1083.96,D,D4,Account Executive,< 1 year,RENT,100000,Verified,Current,n,null,null,car,Car financing,770xx,TX,27.74,0,Oct-1999,0,59,null,10,0,22566,54.9%,17,w,18473.88,18473.88,17413.12,17413.12,11101.12,6312,0,0,0,Aug-2017,1083.96,Sep-2017,Aug-2017,0,62,1,INDIVIDUAL,null,null,null,0,3058,51743,0,2,0,1,14,24551,48,0,3,9182,53,41100,0,0,0,5,5174,17619,54.4,0,0,134,157,21,10,0,21,62,13,62,2,4,5,5,8,4,6,11,5,10,0,0,0,1,76.5,40,0,0,98599,51743,38600,51293,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mar-2016
null,null,15000,15000,15000, 60 months,  7.39%,299.79,A,A4,Machine operator ,10+ years,MORTGAGE,70000,Not Verified,Current,n,null,null,home_improvement,Home improvement,061xx,CT,9.91,0,Aug-2005,0,null,null,7,0,1446,14.8%,13,w,11523.59,11523.59,4784.32,4784.32,3476.41,1307.91,0,0,0,Aug-2017,299.79,Sep-2017,Aug-2017,0,null,1,INDIVIDUAL,null,null,null,0,0,212612,2,4,1,1,3,20487,51,0,0,1427,44,9800,0,1,4,2,30373,8354,14.8,0,0,119,127,28,2,1,28,null,5,null,0,2,2,2,3,7,2,5,2,7,0,0,0,2,100,0,0,0,241215,21933,9800,40484,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mar-2016
null,null,10400,10400,10400, 36 months,  7.89%,325.38,A,A5,LO,9 years,MORTGAGE,105000,Not Verified,Current,n,null,null,debt_consolidation,Debt consolidation,852xx,AZ,8.09,0,May-1995,1,54,63,12,1,6331,41.1%,19,w,5736.53,5736.53,5521.96,5521.96,4663.47,858.49,0,0,0,Aug-2017,325.38,Sep-2017,Aug-2017,0,54,1,INDIVIDUAL,null,null,null,0,0,198535,2,1,0,0,201,34305,128,4,7,1641,96,15400,2,0,2,8,16545,2127,68.3,0,0,201,250,0,0,3,2,null,0,57,3,5,9,5,7,1,10,15,9,12,0,0,0,4,78.9,60,0,0,206276,40636,6700,26876,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mar-2016
null,null,2400,2400,2400, 36 months, 28.34%,99.72,G,G3,server,1 year,RENT,20000,Source Verified,Current,n,null,null,debt_consolidation,Debt consolidation,278xx,NC,13.33,0,Sep-2012,5,null,null,8,0,1070,20.2%,9,f,1575.27,1575.27,1587.96,1587.96,824.73,763.23,0,0,0,Aug-2017,99.72,Sep-2017,Aug-2017,0,null,1,INDIVIDUAL,null,null,null,0,0,12016,4,3,3,3,2,10946,100,2,5,496,74,5300,0,0,6,8,1502,3704,19.5,0,0,7,42,2,2,0,3,null,0,null,0,3,5,3,4,3,5,6,5,8,0,0,0,5,100,0,0,0,16300,12016,4600,11000,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mar-2016
null,null,12000,12000,12000, 36 months, 14.46%,412.82,C,C4,Marketing Coordinator,2 years,RENT,53000,Source Verified,Current,n,null,null,debt_consolidation,Debt consolidation,220xx,VA,9.71,0,Dec-2004,0,null,null,6,0,9656,40.1%,7,w,7297.94,7297.94,6610.77,6610.77,4702.06,1908.71,0,0,0,Aug-2017,412.82,Sep-2017,Aug-2017,0,null,1,INDIVIDUAL,null,null,null,0,0,15215,0,1,1,1,8,5559,84,0,1,6750,50,24100,0,0,1,2,3804,14444,40.1,0,0,8,77,15,8,1,15,null,8,null,0,3,3,3,3,1,3,3,3,6,0,0,0,1,100,66.7,0,0,30700,15215,24100,6600,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mar-2016
null,null,3500,3500,3500, 36 months, 11.47%,115.37,B,B5,mechanic,10+ years,MORTGAGE,85000,Verified,Current,n,null,null,other,Other,080xx,NJ,15.74,0,Oct-2000,0,48,null,9,0,23558,66.2%,34,w,2091.07,2091.07,1844.56,1844.56,1408.93,435.63,0,0,0,Aug-2017,115.37,Sep-2017,Aug-2017,0,null,1,INDIVIDUAL,null,null,null,0,0,329160,1,3,0,3,18,28767,73,1,3,19128,70,35600,2,8,1,7,36573,6849,75.8,0,0,104,185,5,5,5,5,48,11,48,0,2,4,2,9,10,5,19,4,9,0,0,0,2,97.1,50,0,0,354320,52325,28300,39340,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mar-2016
null,null,17600,17600,17600, 36 months, 13.67%,598.71,C,C3,Waitress,10+ years,OWN,40000,Source Verified,Current,n,null,null,debt_consolidation,null,330xx,FL,27.39,0,Jul-2002,0,48,null,11,0,22126,69.6%,21,w,10654.13,10654.13,9552.63,9552.63,6945.87,2606.76,0,0,0,Aug-2017,598.71,Sep-2017,Aug-2017,0,null,1,INDIVIDUAL,null,null,null,0,0,86700,0,1,0,1,18,16688,79,0,0,6960,74,31800,1,0,0,1,7882,6631,76.1,0,0,162,164,29,18,1,58,null,18,48,0,5,7,6,8,4,9,16,7,11,0,0,0,0,95.2,66.7,0,0,112833,38814,27700,21033,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mar-2016
null,null,22075,22075,22075, 60 months,  9.75%,466.32,B,B3,Customer Service,10+ years,OWN,65000,Not Verified,Current,n,null,null,debt_consolidation,Debt consolidation,191xx,PA,16.38,0,Apr-2002,1,null,null,32,0,9605,8.6%,56,w,17192.95,17192.95,7437.21,7437.21,4882.05,2555.16,0,0,0,Aug-2017,466.32,Sep-2017,Aug-2017,0,null,1,INDIVIDUAL,null,null,null,0,0,27730,1,2,1,1,12,18125,75,4,8,5162,20,111700,0,0,1,9,956,72287,11.4,0,0,167,102,3,3,0,3,null,3,null,0,10,11,14,24,3,30,53,11,32,0,0,0,5,100,0,0,0,135770,27730,81600,24070,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mar-2016
